CBSA,Name,TotalCases,TotalDeaths,Population2010,WeightedDensity,Date,Day,Cases,Deaths,DeathsPerMillion,deathGrowthRate,deathGrowthRatePerMill,deathGrowthRatePerMillSmoothed,deathsSmoothed,deathsSmoothedPerMillion
23460,"Gadsden, AL",230,17,104430.0,664,2020-03-29,-3,6,0,0.0,0.0465,0.0,0.4456,-0.0303,-0.2902
23460,"Gadsden, AL",230,17,104430.0,664,2020-03-30,-2,6,0,0.0,0.1407,0.0,1.3472,0.0476,0.456
23460,"Gadsden, AL",230,17,104430.0,664,2020-03-31,-1,8,0,0.0,0.3442,4.7879,3.2956,0.2511,2.4043
23460,"Gadsden, AL",230,17,104430.0,664,2020-04-01,0,10,1,9.575792396820837,0.5606,4.7879,5.3682,0.7359,7.0471
23460,"Gadsden, AL",230,17,104430.0,664,2020-04-02,1,13,1,9.575792396820837,0.6017,4.7879,5.7621,1.3723,13.1408
23460,"Gadsden, AL",230,17,104430.0,664,2020-04-03,2,21,2,19.151584793641675,0.579,9.5758,5.5444,1.9394,18.5712
23460,"Gadsden, AL",230,17,104430.0,664,2020-04-04,3,27,3,28.727377190462512,0.5606,4.7879,5.3682,2.5303,24.2297
23460,"Gadsden, AL",230,17,104430.0,664,2020-04-05,4,36,3,28.727377190462512,0.4773,0.0,4.5703,3.0606,29.3077
23460,"Gadsden, AL",230,17,104430.0,664,2020-04-06,5,42,3,28.727377190462512,0.3485,4.7879,3.337,3.4848,33.3702
23460,"Gadsden, AL",230,17,104430.0,664,2020-04-07,6,43,4,38.30316958728335,0.2727,9.5758,2.6116,3.7576,35.9818
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-21,-2,2,0,0.0,0.5303,0.0,3.0056,-0.1414,-0.8015
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-22,-1,4,0,0.0,0.4394,2.8338,2.4903,0.3889,2.2041
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-23,0,7,1,5.667616937106454,0.2753,2.8338,1.56,0.7374,4.1792
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-24,1,7,1,5.667616937106454,0.1465,0.0,0.8301,0.9394,5.3241
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-25,2,13,1,5.667616937106454,0.0758,0.0,0.4294,1.0303,5.8394
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-26,3,24,1,5.667616937106454,-0.0152,0.0,-0.0859,1.0909,6.1829
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-27,4,31,1,5.667616937106454,-0.0455,0.0,-0.2576,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-28,5,43,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-29,6,52,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-30,7,55,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-03-31,8,68,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-04-01,9,93,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-04-02,10,111,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-04-03,11,138,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-04-04,12,204,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-04-05,13,211,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-04-06,14,271,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
33740,"Monroe, LA",1651,16,176441.0,995,2020-04-07,15,317,1,5.667616937106454,0.0,0.0,0.0,1.0,5.6676
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-11,-17,1,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-12,-16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-13,-15,3,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-14,-14,3,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-15,-13,3,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-16,-12,3,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-17,-11,3,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-18,-10,4,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-19,-9,5,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-20,-8,5,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-21,-7,6,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-22,-6,12,0,0.0,0.0,0.0,0.0,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-23,-5,13,0,0.0,-0.0455,0.0,-0.3182,0.0,0.0
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-24,-4,17,0,0.0,-0.0152,0.0,-0.1061,-0.0909,-0.6364
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-25,-3,18,0,0.0,0.1147,0.0,0.8031,-0.0303,-0.2121
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-26,-2,21,0,0.0,0.2013,0.0,1.4092,0.1385,0.9698
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-27,-1,22,0,0.0,0.2446,3.5004,1.7123,0.3723,2.6063
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-28,0,25,1,7.000742078660338,0.2446,3.5004,1.7123,0.6277,4.3944
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-29,1,26,1,7.000742078660338,0.2013,0.0,1.4092,0.8615,6.0309
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-30,2,30,1,7.000742078660338,0.1147,0.0,0.8031,1.0303,7.2129
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-03-31,3,31,1,7.000742078660338,-0.0606,0.0,-0.4243,1.0909,7.6372
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-04-01,4,41,1,7.000742078660338,-0.0606,0.0,-0.4243,0.9091,6.3643
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-04-02,5,43,1,7.000742078660338,0.0693,0.0,0.4849,0.9697,6.7886
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-04-03,6,54,1,7.000742078660338,0.1407,0.0,0.985,1.0476,7.3341
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-04-04,7,64,1,7.000742078660338,0.2832,3.5004,1.9825,1.2511,8.7585
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-04-05,8,75,2,14.001484157320675,0.4628,3.5004,3.2402,1.614,11.2992
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-04-06,9,81,2,14.001484157320675,0.6829,3.5004,4.7808,2.1768,15.239
25620,"Hattiesburg, MS",708,15,142842.0,828,2020-04-07,10,98,3,21.002226235981013,0.803,7.0007,5.6218,2.9798,20.8608
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-13,-13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-14,-12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-15,-11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-16,-10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-17,-9,2,0,0.0,0.0,0.0,0.0,0.0,0.0
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-18,-8,2,0,0.0,0.0,0.0,0.0,0.0,0.0
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-19,-7,6,0,0.0,0.0,0.0,0.0,0.0,0.0
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-20,-6,8,0,0.0,0.0,0.0,0.0,0.0,0.0
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-21,-5,10,0,0.0,-0.0455,0.0,-0.1088,0.0,0.0
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-22,-4,17,0,0.0,-0.0152,0.0,-0.0363,-0.0909,-0.2177
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-23,-3,22,0,0.0,0.1147,0.0,0.2747,-0.0303,-0.0726
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-24,-2,25,0,0.0,0.2013,0.0,0.482,0.1385,0.3317
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-25,-1,41,0,0.0,0.2446,1.1973,0.5857,0.3723,0.8915
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-26,0,56,1,2.3946761559700476,0.2446,1.1973,0.5857,0.6277,1.5032
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-27,1,77,1,2.3946761559700476,0.2013,0.0,0.482,0.8615,2.0629
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-28,2,78,1,2.3946761559700476,0.1147,0.0,0.2747,1.0303,2.4672
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-29,3,96,1,2.3946761559700476,-0.0152,0.0,-0.0363,1.0909,2.6124
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-30,4,116,1,2.3946761559700476,-0.0455,0.0,-0.1088,1.0,2.3947
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-03-31,5,122,1,2.3946761559700476,0.0,0.0,0.0,1.0,2.3947
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-04-01,6,130,1,2.3946761559700476,-0.0455,0.0,-0.1088,1.0,2.3947
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-04-02,7,141,1,2.3946761559700476,-0.0152,0.0,-0.0363,0.9091,2.177
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-04-03,8,153,1,2.3946761559700476,0.0758,0.0,0.1814,0.9697,2.3221
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-04-04,9,157,1,2.3946761559700476,0.1465,0.0,0.3507,1.0606,2.5398
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-04-05,10,169,1,2.3946761559700476,0.2753,1.1973,0.6591,1.2626,3.0236
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-04-06,11,174,2,4.789352311940095,0.4394,1.1973,1.0522,1.6111,3.8581
26620,"Huntsville, AL",1788,15,417593.0,1182,2020-04-07,12,182,2,4.789352311940095,0.5303,0.0,1.2699,2.1414,5.128
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-13,-13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-14,-12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-15,-11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-16,-10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-17,-9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-18,-8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-19,-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-20,-6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-21,-5,8,0,0.0,-0.0455,0.0,-0.1122,0.0,0.0
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-22,-4,8,0,0.0,-0.0152,0.0,-0.0374,-0.0909,-0.2243
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-23,-3,8,0,0.0,0.1147,0.0,0.283,-0.0303,-0.0748
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-24,-2,8,0,0.0,0.2013,0.0,0.4967,0.1385,0.3418
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-25,-1,19,0,0.0,0.2446,1.2337,0.6035,0.3723,0.9186
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-26,0,21,1,2.467308166790032,0.2446,1.2337,0.6035,0.6277,1.5487
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-27,1,26,1,2.467308166790032,0.2013,0.0,0.4967,0.8615,2.1255
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-28,2,29,1,2.467308166790032,0.1147,0.0,0.283,1.0303,2.5421
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-29,3,29,1,2.467308166790032,-0.0152,0.0,-0.0374,1.0909,2.6916
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-30,4,29,1,2.467308166790032,-0.0455,0.0,-0.1122,1.0,2.4673
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-03-31,5,37,1,2.467308166790032,0.0,0.0,0.0,1.0,2.4673
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-04-01,6,45,1,2.467308166790032,-0.0455,0.0,-0.1122,1.0,2.4673
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-04-02,7,47,1,2.467308166790032,-0.0152,0.0,-0.0374,0.9091,2.243
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-04-03,8,54,1,2.467308166790032,0.0758,0.0,0.1869,0.9697,2.3925
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-04-04,9,56,1,2.467308166790032,0.1465,0.0,0.3614,1.0606,2.6168
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-04-05,10,64,1,2.467308166790032,0.2753,1.2337,0.6791,1.2626,3.1153
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-04-06,11,74,2,4.934616333580064,0.4394,1.2337,1.0841,1.6111,3.9751
28660,"Killeen-Temple, TX",652,15,405300.0,2001,2020-04-07,12,81,2,4.934616333580064,0.5303,0.0,1.3084,2.1414,5.2835
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-13,-13,3,0,0.0,0.0,0.0,0.0,0.0,0.0
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-14,-12,3,0,0.0,0.0,0.0,0.0,0.0,0.0
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-15,-11,4,0,0.0,0.0,0.0,0.0,0.0,0.0
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-16,-10,4,0,0.0,0.0,0.0,0.0,0.0,0.0
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-17,-9,4,0,0.0,0.0,0.0,0.0,0.0,0.0
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-18,-8,5,0,0.0,0.0,0.0,0.0,0.0,0.0
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-19,-7,5,0,0.0,0.0,0.0,0.0,0.0,0.0
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-20,-6,8,0,0.0,0.0,0.0,0.0,0.0,0.0
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-21,-5,8,0,0.0,-0.0455,0.0,-0.2167,0.0,0.0
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-22,-4,10,0,0.0,-0.0152,0.0,-0.0722,-0.0909,-0.4335
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-23,-3,10,0,0.0,0.1147,0.0,0.547,-0.0303,-0.1445
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-24,-2,10,0,0.0,0.2013,0.0,0.9599,0.1385,0.6606
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-25,-1,14,0,0.0,0.2446,2.3842,1.1663,0.3723,1.7752
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-26,0,21,1,4.768398867028429,0.2446,2.3842,1.1663,0.6277,2.9932
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-27,1,27,1,4.768398867028429,0.2013,0.0,0.9599,0.8615,4.1078
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-28,2,27,1,4.768398867028429,0.1147,0.0,0.547,1.0303,4.9129
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-29,3,31,1,4.768398867028429,-0.0152,0.0,-0.0722,1.0909,5.2019
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-30,4,32,1,4.768398867028429,-0.0455,0.0,-0.2167,1.0,4.7684
46340,"Tyler, TX",640,15,209714.0,1167,2020-03-31,5,32,1,4.768398867028429,0.0,0.0,0.0,1.0,4.7684
46340,"Tyler, TX",640,15,209714.0,1167,2020-04-01,6,43,1,4.768398867028429,-0.0455,0.0,-0.2167,1.0,4.7684
46340,"Tyler, TX",640,15,209714.0,1167,2020-04-02,7,47,1,4.768398867028429,-0.0152,0.0,-0.0722,0.9091,4.3349
46340,"Tyler, TX",640,15,209714.0,1167,2020-04-03,8,53,1,4.768398867028429,0.0758,0.0,0.3612,0.9697,4.6239
46340,"Tyler, TX",640,15,209714.0,1167,2020-04-04,9,57,1,4.768398867028429,0.1465,0.0,0.6984,1.0606,5.0574
46340,"Tyler, TX",640,15,209714.0,1167,2020-04-05,10,57,1,4.768398867028429,0.2753,2.3842,1.3125,1.2626,6.0207
46340,"Tyler, TX",640,15,209714.0,1167,2020-04-06,11,62,2,9.536797734056858,0.4394,2.3842,2.0952,1.6111,7.6824
46340,"Tyler, TX",640,15,209714.0,1167,2020-04-07,12,63,2,9.536797734056858,0.5303,0.0,2.5287,2.1414,10.2111
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-19,-5,1,0,0.0,-0.2273,0.0,-2.4268,0.0909,0.9707
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-20,-4,1,0,0.0,-0.1028,0.0,-1.0978,-0.1364,-1.4561
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-21,-3,2,0,0.0,0.1082,0.0,1.1556,-0.1147,-1.2249
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-22,-2,4,0,0.0,0.2435,0.0,2.6001,0.0801,0.8551
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-23,-1,6,0,0.0,0.2738,5.3389,2.9237,0.3723,3.9753
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-24,0,6,1,10.677714541979435,0.2446,5.3389,2.6116,0.6277,6.7025
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-25,1,6,1,10.677714541979435,0.2013,0.0,2.1494,0.8615,9.1986
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-26,2,6,1,10.677714541979435,0.1147,0.0,1.2249,1.0303,11.0013
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-27,3,8,1,10.677714541979435,-0.0152,0.0,-0.1618,1.0909,11.6484
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-28,4,12,1,10.677714541979435,-0.0455,0.0,-0.4854,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-29,5,16,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-30,6,21,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-03-31,7,21,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-04-01,8,22,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-04-02,9,22,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-04-03,10,23,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-04-04,11,24,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-04-05,12,24,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-04-06,13,25,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
20220,"Dubuque, IA",278,15,93653.0,2242,2020-04-07,14,28,1,10.677714541979435,0.0,0.0,0.0,1.0,10.6777
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-19,-12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-20,-11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-21,-10,4,0,0.0,0.0,0.0,0.0,0.0,0.0
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-22,-9,6,0,0.0,0.0,0.0,0.0,0.0,0.0
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-23,-8,10,0,0.0,0.0,0.0,0.0,0.0,0.0
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-24,-7,12,0,0.0,0.0,0.0,0.0,0.0,0.0
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-25,-6,13,0,0.0,0.0,0.0,0.0,0.0,0.0
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-26,-5,14,0,0.0,-0.0455,0.0,-0.3961,0.0,0.0
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-27,-4,15,0,0.0,-0.0606,0.0,-0.5281,-0.0909,-0.7922
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-28,-3,20,0,0.0,0.0996,0.0,0.8677,-0.1212,-1.0563
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-29,-2,20,0,0.0,0.316,0.0,2.7539,0.1082,0.9431
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-30,-1,20,0,0.0,0.4459,4.3572,3.8857,0.5108,4.4515
36980,"Owensboro, KY",546,15,114752.0,1347,2020-03-31,0,35,1,8.714445064138316,0.4892,8.7144,4.2629,1.0,8.7144
36980,"Owensboro, KY",546,15,114752.0,1347,2020-04-01,1,43,2,17.42889012827663,0.4459,4.3572,3.8857,1.4892,12.9774
36980,"Owensboro, KY",546,15,114752.0,1347,2020-04-02,2,45,2,17.42889012827663,0.316,0.0,2.7539,1.8918,16.4858
36980,"Owensboro, KY",546,15,114752.0,1347,2020-04-03,3,45,2,17.42889012827663,0.0768,0.0,0.6696,2.1212,18.4852
36980,"Owensboro, KY",546,15,114752.0,1347,2020-04-04,4,48,2,17.42889012827663,-0.0909,0.0,-0.7922,2.0455,17.825
36980,"Owensboro, KY",546,15,114752.0,1347,2020-04-05,5,63,2,17.42889012827663,-0.0682,0.0,-0.5942,1.9394,16.9007
36980,"Owensboro, KY",546,15,114752.0,1347,2020-04-06,6,63,2,17.42889012827663,0.0606,0.0,0.5281,1.9091,16.6367
36980,"Owensboro, KY",546,15,114752.0,1347,2020-04-07,7,68,2,17.42889012827663,0.1515,0.0,1.3204,2.0606,17.957
11700,"Asheville, NC",637,15,424858.0,728,2020-03-21,-8,1,0,0.0,0.1515,0.0,0.3566,-0.0707,-0.1664
11700,"Asheville, NC",637,15,424858.0,728,2020-03-22,-7,2,0,0.0,0.0758,0.0,0.1783,0.0808,0.1902
11700,"Asheville, NC",637,15,424858.0,728,2020-03-23,-6,2,0,0.0,-0.0404,0.0,-0.0951,0.0808,0.1902
11700,"Asheville, NC",637,15,424858.0,728,2020-03-24,-5,7,0,0.0,-0.0859,0.0,-0.2021,0.0,0.0
11700,"Asheville, NC",637,15,424858.0,728,2020-03-25,-4,14,0,0.0,-0.0152,0.0,-0.0357,-0.0909,-0.214
11700,"Asheville, NC",637,15,424858.0,728,2020-03-26,-3,19,0,0.0,0.1147,0.0,0.27,-0.0303,-0.0713
11700,"Asheville, NC",637,15,424858.0,728,2020-03-27,-2,21,0,0.0,0.2013,0.0,0.4738,0.1385,0.3261
11700,"Asheville, NC",637,15,424858.0,728,2020-03-28,-1,26,0,0.0,0.2446,1.1769,0.5757,0.3723,0.8763
11700,"Asheville, NC",637,15,424858.0,728,2020-03-29,0,32,1,2.3537275983975823,0.1991,1.1769,0.4687,0.6277,1.4774
11700,"Asheville, NC",637,15,424858.0,728,2020-03-30,1,36,1,2.3537275983975823,0.1861,0.0,0.4381,0.7706,1.8137
11700,"Asheville, NC",637,15,424858.0,728,2020-03-31,2,40,1,2.3537275983975823,0.2294,0.0,0.54,1.0,2.3537
11700,"Asheville, NC",637,15,424858.0,728,2020-04-01,3,40,1,2.3537275983975823,0.1861,0.0,0.4381,1.2294,2.8938
11700,"Asheville, NC",637,15,424858.0,728,2020-04-02,4,44,1,2.3537275983975823,0.1991,1.1769,0.4687,1.3723,3.23
11700,"Asheville, NC",637,15,424858.0,728,2020-04-03,5,47,2,4.7074551967951646,0.2738,1.1769,0.6445,1.6277,3.8312
11700,"Asheville, NC",637,15,424858.0,728,2020-04-04,6,54,2,4.7074551967951646,0.2435,0.0,0.5731,1.9199,4.519
11700,"Asheville, NC",637,15,424858.0,728,2020-04-05,7,80,2,4.7074551967951646,0.1082,0.0,0.2547,2.1147,4.9775
11700,"Asheville, NC",637,15,424858.0,728,2020-04-06,8,85,2,4.7074551967951646,-0.1028,0.0,-0.242,2.1364,5.0284
11700,"Asheville, NC",637,15,424858.0,728,2020-04-07,9,87,2,4.7074551967951646,-0.2273,0.0,-0.5349,1.9091,4.4935
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-18,-15,1,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-19,-14,1,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-20,-13,5,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-21,-12,7,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-22,-11,13,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-23,-10,14,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-24,-9,16,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-25,-8,20,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-26,-7,36,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-27,-6,65,0,0.0,0.0,0.0,0.0,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-28,-5,65,0,0.0,-0.0455,0.0,-0.1105,0.0,0.0
39740,"Reading, PA",2229,14,411442.0,4656,2020-03-29,-4,68,0,0.0,-0.0152,0.0,-0.0368,-0.0909,-0.221
